Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
SaltPepper,41.03,0.9987,0.1258,0.0018
SaltPepper,40.63,0.9989,0.1275,0.0018
SaltPepper,41.18,0.9989,0.1219,0.0018
SaltPepper,41.25,0.9988,0.1297,0.0018
SaltPepper,41.46,0.999,0.1238,0.0018
SaltPepper,41.2,0.999,0.122,0.0018
SaltPepper,40.57,0.9987,0.125,0.0018
SaltPepper,41.37,0.9986,0.1274,0.0018
SaltPepper,41.83,0.9988,0.127,0.0019
SaltPepper,40.02,0.9985,0.1293,0.002
SaltPepper,40.82,0.9988,0.1299,0.0018
SaltPepper,40.75,0.9986,0.1208,0.0018
SaltPepper,40.93,0.9988,0.1209,0.0018
SaltPepper,41.84,0.9985,0.1222,0.0018
SaltPepper,41.13,0.9988,0.1231,0.0018
SaltPepper,41.48,0.999,0.1241,0.0018
SaltPepper,40.52,0.9986,0.1225,0.0018
SaltPepper,39.63,0.9985,0.12,0.0018
SaltPepper,41.31,0.9988,0.1324,0.0018
SaltPepper,40.79,0.9988,0.1273,0.0018
SaltPepper,41.63,0.9987,0.1268,0.0018
SaltPepper,40.41,0.9982,0.1259,0.0018
SaltPepper,40.9,0.9988,0.1223,0.0018
SaltPepper,41.18,0.999,0.1217,0.0018
SaltPepper,40.3,0.9985,0.1216,0.0018
SaltPepper,41.41,0.9988,0.1274,0.002
SaltPepper,41.2,0.9989,0.1194,0.0018
SaltPepper,41.84,0.9989,0.1198,0.0018
SaltPepper,41.24,0.9989,0.1238,0.0018
SaltPepper,40.17,0.9982,0.1256,0.0018
SaltPepper,41.12,0.9987,0.1295,0.0018
SaltPepper,40.52,0.9987,0.1196,0.0018
SaltPepper,41.11,0.9986,0.1262,0.0018
SaltPepper,40.87,0.9987,0.1249,0.0018
SaltPepper,41.29,0.9988,0.1274,0.0018
SaltPepper,41.41,0.9989,0.126,0.0018
SaltPepper,41.27,0.999,0.1204,0.0018
SaltPepper,41.1,0.9989,0.1225,0.002
SaltPepper,41.31,0.9987,0.1226,0.0018
SaltPepper,41.6,0.9987,0.131,0.0018
SaltPepper,41.01,0.9988,0.1263,0.0018
SaltPepper,40.98,0.9987,0.129,0.0018
SaltPepper,41.34,0.9983,0.1268,0.0018
SaltPepper,40.86,0.9989,0.1207,0.0018
SaltPepper,41.32,0.999,0.1205,0.0018
SaltPepper,41.67,0.9988,0.1265,0.0018
SaltPepper,41.58,0.9988,0.1237,0.0018
SaltPepper,40.07,0.9982,0.1226,0.0019
SaltPepper,41.35,0.9987,0.131,0.0019
SaltPepper,41.13,0.9987,0.1298,0.0018
SaltPepper,41.29,0.9987,0.1263,0.0018
SaltPepper,41.81,0.9988,0.1241,0.0018
SaltPepper,41.32,0.999,0.1224,0.0018
SaltPepper,41.22,0.9989,0.1211,0.0018
SaltPepper,40.88,0.9988,0.1271,0.0018
SaltPepper,41.1,0.9986,0.1239,0.0018
SaltPepper,40.9,0.9986,0.1303,0.0018
SaltPepper,41.27,0.9987,0.1327,0.0018
SaltPepper,39.95,0.9984,0.1275,0.0018
SaltPepper,41.23,0.999,0.1213,0.0018
SaltPepper,40.25,0.9985,0.1204,0.0018
SaltPepper,40.73,0.9987,0.1285,0.0018
SaltPepper,41.18,0.999,0.1216,0.0018
SaltPepper,41.16,0.999,0.1213,0.0018
SaltPepper,40.54,0.9986,0.1224,0.0018
SaltPepper,40.17,0.9986,0.1168,0.0018
SaltPepper,40.0,0.9982,0.1284,0.0018
SaltPepper,40.84,0.9989,0.123,0.0018
SaltPepper,41.93,0.9989,0.1256,0.0019
SaltPepper,40.32,0.9985,0.1189,0.0018
SaltPepper,39.81,0.9986,0.1198,0.0018
SaltPepper,41.43,0.999,0.1243,0.0018
SaltPepper,40.97,0.9987,0.1282,0.0018
SaltPepper,41.9,0.9988,0.1269,0.0018
SaltPepper,41.67,0.999,0.1246,0.0018
SaltPepper,41.96,0.9988,0.1232,0.0018
SaltPepper,41.96,0.9988,0.1233,0.0018
SaltPepper,42.0,0.9989,0.127,0.0018
SaltPepper,41.45,0.9989,0.1224,0.0018
SaltPepper,41.93,0.9988,0.1236,0.0018
SaltPepper,41.83,0.9988,0.1295,0.0018
SaltPepper,41.72,0.9989,0.1286,0.0018
SaltPepper,41.46,0.9989,0.1224,0.0018
SaltPepper,41.44,0.9988,0.1308,0.0018
SaltPepper,41.81,0.9989,0.1285,0.0018
SaltPepper,41.75,0.999,0.1245,0.0018
SaltPepper,41.16,0.9988,0.1257,0.0018
SaltPepper,41.49,0.9987,0.1266,0.0018
SaltPepper,41.6,0.9989,0.1285,0.0018
SaltPepper,41.51,0.9988,0.1302,0.0018
SaltPepper,41.49,0.9989,0.123,0.0018
SaltPepper,41.6,0.9989,0.1224,0.0018
SaltPepper,41.61,0.9988,0.1257,0.0018
SaltPepper,41.67,0.9989,0.129,0.0018
SaltPepper,41.68,0.999,0.1228,0.0018
SaltPepper,41.94,0.9988,0.1311,0.0018
SaltPepper,41.66,0.9988,0.1282,0.0018
SaltPepper,41.6,0.9989,0.1282,0.0018
SaltPepper,41.69,0.9989,0.1249,0.0018
SaltPepper,41.48,0.9989,0.1227,0.0018
SaltPepper,41.36,0.9989,0.1307,0.0018
SaltPepper,41.51,0.9987,0.1266,0.0018
SaltPepper,41.74,0.999,0.1249,0.0018
SaltPepper,41.67,0.999,0.1246,0.0018
SaltPepper,41.21,0.999,0.1224,0.0018
SaltPepper,41.81,0.9989,0.1285,0.0018
SaltPepper,41.33,0.9988,0.125,0.0018
SaltPepper,41.53,0.9989,0.1224,0.002
SaltPepper,41.95,0.9989,0.1308,0.0018
SaltPepper,41.67,0.9988,0.1271,0.0019
SaltPepper,41.38,0.9988,0.1287,0.0018
SaltPepper,41.98,0.9987,0.1288,0.0018
SaltPepper,41.73,0.9989,0.1239,0.0018
SaltPepper,41.74,0.999,0.1246,0.0018
SaltPepper,41.64,0.9989,0.125,0.0018
SaltPepper,41.45,0.9988,0.1302,0.0018
SaltPepper,41.4,0.9988,0.1288,0.0018
SaltPepper,41.49,0.9989,0.1292,0.0019
SaltPepper,41.72,0.9989,0.1263,0.0019
SaltPepper,41.67,0.999,0.1245,0.0018
SaltPepper,41.69,0.999,0.1228,0.0018
SaltPepper,41.34,0.9988,0.1251,0.0018
SaltPepper,41.61,0.9988,0.1258,0.0018
SaltPepper,41.41,0.9988,0.1286,0.0018
SaltPepper,41.71,0.9989,0.1263,0.0018
SaltPepper,41.84,0.9987,0.1292,0.0018
SaltPepper,41.75,0.9989,0.1249,0.0018
SaltPepper,41.47,0.9988,0.1305,0.0018
SaltPepper,41.89,0.9988,0.1271,0.0018
SaltPepper,41.68,0.9989,0.1249,0.0018
SaltPepper,41.68,0.999,0.1229,0.0018
SaltPepper,41.5,0.9987,0.1267,0.0018
SaltPepper,41.37,0.9988,0.125,0.0018
SaltPepper,41.67,0.999,0.1209,0.0018
SaltPepper,41.49,0.9987,0.1266,0.0018
SaltPepper,41.71,0.9989,0.1297,0.0018
SaltPepper,41.92,0.9989,0.1306,0.0018
SaltPepper,41.93,0.9988,0.1233,0.0018
SaltPepper,41.91,0.9988,0.1266,0.0018
SaltPepper,42.01,0.9987,0.1286,0.0018
SaltPepper,41.96,0.9987,0.1297,0.0018
SaltPepper,41.41,0.9988,0.1288,0.0018
SaltPepper,41.71,0.9989,0.1243,0.0018
SaltPepper,41.14,0.9988,0.1294,0.0018
SaltPepper,41.68,0.9988,0.1334,0.0019
SaltPepper,41.69,0.9989,0.1248,0.0019
SaltPepper,41.9,0.9988,0.127,0.0018
SaltPepper,41.72,0.9988,0.1342,0.0018
SaltPepper,42.0,0.9989,0.1271,0.0018
SaltPepper,41.7,0.9987,0.1346,0.0019
SaltPepper,41.86,0.9988,0.1278,0.0018
SaltPepper,41.5,0.9989,0.1232,0.0018
SaltPepper,41.54,0.9989,0.1292,0.0019
SaltPepper,42.0,0.9989,0.1271,0.0019
SaltPepper,41.15,0.9988,0.1257,0.0019
SaltPepper,41.4,0.9988,0.1246,0.0018
SaltPepper,41.61,0.9988,0.1259,0.0019
SaltPepper,41.16,0.9988,0.1257,0.0018
SaltPepper,41.09,0.9988,0.1223,0.0018
SaltPepper,41.66,0.999,0.1213,0.0018
SaltPepper,41.95,0.9989,0.1308,0.0018
SaltPepper,41.13,0.9988,0.1304,0.0018
SaltPepper,41.74,0.9989,0.1248,0.0019
SaltPepper,41.48,0.9989,0.1231,0.0018
SaltPepper,41.75,0.999,0.1246,0.0018
SaltPepper,41.72,0.9989,0.1263,0.0018
SaltPepper,41.93,0.9988,0.1311,0.0018
SaltPepper,41.95,0.9989,0.1309,0.0018
SaltPepper,41.15,0.9988,0.1255,0.0018
SaltPepper,41.67,0.9988,0.1336,0.0018
SaltPepper,41.7,0.9988,0.1343,0.0018
SaltPepper,41.96,0.9989,0.1308,0.0018
SaltPepper,41.67,0.9988,0.1343,0.0018
SaltPepper,41.94,0.9989,0.1307,0.0018
SaltPepper,41.68,0.999,0.1259,0.0018
SaltPepper,41.5,0.9987,0.1265,0.0018
SaltPepper,41.99,0.9989,0.1272,0.0018
SaltPepper,41.44,0.9988,0.1304,0.0018
SaltPepper,41.6,0.9989,0.1287,0.0018
SaltPepper,41.1,0.9987,0.1307,0.0018
SaltPepper,41.67,0.9988,0.1281,0.0018
SaltPepper,41.5,0.9986,0.1265,0.0018
SaltPepper,41.95,0.9989,0.1309,0.0018
SaltPepper,41.7,0.9989,0.1253,0.0018
SaltPepper,41.69,0.9989,0.1249,0.0019
SaltPepper,41.44,0.9988,0.1289,0.0018
SaltPepper,41.45,0.9988,0.129,0.0018
SaltPepper,41.66,0.9988,0.1281,0.0018
SaltPepper,41.66,0.9988,0.1283,0.0018
SaltPepper,41.48,0.9988,0.1305,0.0018
SaltPepper,41.48,0.9986,0.1263,0.0018
SaltPepper,41.15,0.9988,0.1257,0.0018
SaltPepper,41.4,0.9989,0.1268,0.0018
SaltPepper,41.96,0.9987,0.1292,0.0018
SaltPepper,41.47,0.9988,0.13,0.0018
SaltPepper,41.52,0.9988,0.1299,0.0018
SaltPepper,41.15,0.9988,0.1256,0.0018
SaltPepper,41.47,0.9989,0.1293,0.0018
SaltPepper,41.71,0.9989,0.1262,0.0018
SaltPepper,41.45,0.9988,0.1228,0.0018
SaltPepper,41.68,0.999,0.1229,0.0018
SaltPepper,41.72,0.9989,0.1263,0.0018
SaltPepper,41.32,0.9988,0.1232,0.0018
SaltPepper,41.74,0.999,0.1247,0.0018
SaltPepper,41.95,0.9989,0.131,0.0018
SaltPepper,41.95,0.9989,0.1309,0.0018
SaltPepper,41.71,0.9989,0.1265,0.0018
SaltPepper,41.68,0.9989,0.1252,0.0018
SaltPepper,41.1,0.9988,0.129,0.002
SaltPepper,41.18,0.9988,0.1306,0.0018
SaltPepper,41.15,0.9988,0.1259,0.0019
SaltPepper,41.97,0.9988,0.1232,0.0019
SaltPepper,41.68,0.999,0.1204,0.0018
SaltPepper,41.96,0.999,0.1182,0.0018
SaltPepper,41.93,0.999,0.1165,0.0021
SaltPepper,42.15,0.9991,0.118,0.0018
SaltPepper,41.68,0.999,0.1178,0.0018
SaltPepper,41.76,0.9991,0.1178,0.0018
SaltPepper,41.74,0.999,0.12,0.0018
SaltPepper,41.08,0.9986,0.1186,0.0018
SaltPepper,41.38,0.999,0.1134,0.0018
SaltPepper,40.68,0.9986,0.1191,0.0018
SaltPepper,41.5,0.9989,0.1249,0.002
SaltPepper,41.48,0.999,0.1239,0.0018
SaltPepper,41.68,0.9991,0.1219,0.0018
SaltPepper,41.99,0.999,0.1257,0.0018
SaltPepper,41.81,0.999,0.1203,0.0018
SaltPepper,41.85,0.9989,0.1164,0.0018
SaltPepper,41.83,0.9991,0.1201,0.0018
SaltPepper,41.61,0.999,0.1168,0.0018
SaltPepper,41.57,0.999,0.1218,0.0018
SaltPepper,41.51,0.9991,0.1176,0.0018
SaltPepper,40.8,0.999,0.1281,0.0018
SaltPepper,40.6,0.9988,0.1173,0.0018
SaltPepper,41.52,0.999,0.1211,0.0018
SaltPepper,41.92,0.999,0.117,0.0018
SaltPepper,40.57,0.9991,0.1122,0.0018
SaltPepper,40.9,0.9987,0.118,0.0018
SaltPepper,41.77,0.9989,0.1244,0.0018
SaltPepper,41.72,0.999,0.1216,0.0018
SaltPepper,41.51,0.9991,0.1175,0.0019
SaltPepper,41.56,0.999,0.1224,0.0018
SaltPepper,41.89,0.999,0.1223,0.0018
SaltPepper,41.65,0.9989,0.1239,0.0018
SaltPepper,41.92,0.9991,0.1192,0.0018
SaltPepper,41.65,0.999,0.1228,0.0018
SaltPepper,41.49,0.9989,0.1177,0.0018
SaltPepper,41.68,0.999,0.1201,0.0018
SaltPepper,41.59,0.9989,0.1215,0.0018
SaltPepper,42.02,0.999,0.1259,0.0018
SaltPepper,41.93,0.9989,0.1232,0.0018
SaltPepper,41.58,0.999,0.1204,0.0018
SaltPepper,41.17,0.999,0.1151,0.0018
SaltPepper,41.23,0.9988,0.1198,0.002
SaltPepper,40.62,0.9989,0.1332,0.0018
SaltPepper,41.91,0.9991,0.1188,0.0018
SaltPepper,42.15,0.9991,0.1226,0.0018
SaltPepper,41.6,0.9989,0.1218,0.0018
SaltPepper,41.58,0.999,0.1183,0.0018
SaltPepper,41.94,0.999,0.1183,0.0018
SaltPepper,41.88,0.999,0.1191,0.0019
SaltPepper,42.02,0.999,0.117,0.0018
SaltPepper,41.72,0.999,0.1231,0.0018
SaltPepper,41.41,0.9989,0.1177,0.0018
SaltPepper,40.58,0.9988,0.1178,0.0018
SaltPepper,41.66,0.999,0.1208,0.0018
SaltPepper,41.82,0.9989,0.1209,0.0019
SaltPepper,41.54,0.999,0.1216,0.0018
SaltPepper,41.48,0.9991,0.1182,0.0018
SaltPepper,41.37,0.999,0.1157,0.0018
SaltPepper,41.96,0.999,0.1234,0.0018
SaltPepper,41.61,0.999,0.1203,0.0018
SaltPepper,41.97,0.9991,0.1172,0.0018
SaltPepper,41.52,0.999,0.121,0.0018
SaltPepper,41.69,0.999,0.1191,0.0018
SaltPepper,41.95,0.999,0.1217,0.0017
SaltPepper,41.47,0.999,0.1254,0.0018
SaltPepper,41.16,0.9989,0.1179,0.0018
SaltPepper,41.59,0.999,0.1221,0.0018
SaltPepper,41.8,0.999,0.1211,0.0018
SaltPepper,42.06,0.9992,0.1179,0.0018
SaltPepper,41.71,0.9991,0.1172,0.0018
SaltPepper,41.82,0.999,0.1267,0.0018
SaltPepper,42.03,0.999,0.1264,0.0018
SaltPepper,41.73,0.999,0.1227,0.0018
SaltPepper,41.98,0.999,0.1191,0.0018
SaltPepper,41.98,0.9991,0.1197,0.0018
SaltPepper,40.51,0.999,0.1309,0.0018
SaltPepper,41.96,0.9991,0.119,0.0018
SaltPepper,41.9,0.9992,0.1175,0.0019
SaltPepper,42.12,0.999,0.1208,0.0018
SaltPepper,41.45,0.9989,0.1219,0.0018
SaltPepper,40.81,0.9989,0.1211,0.0018
SaltPepper,41.65,0.999,0.1237,0.0018
SaltPepper,41.32,0.999,0.116,0.0018
SaltPepper,41.82,0.999,0.1202,0.0018
SaltPepper,41.84,0.9989,0.1201,0.0018
SaltPepper,41.89,0.9989,0.1193,0.0018
SaltPepper,40.92,0.9989,0.1227,0.0019
SaltPepper,41.34,0.9989,0.1172,0.0018
SaltPepper,41.65,0.999,0.1221,0.0018
SaltPepper,41.68,0.999,0.121,0.0018
SaltPepper,42.05,0.999,0.1253,0.0018
SaltPepper,41.4,0.999,0.1206,0.0018
SaltPepper,40.43,0.9988,0.1182,0.0018
SaltPepper,41.8,0.999,0.1219,0.0018
SaltPepper,41.68,0.999,0.1205,0.0018
SaltPepper,41.63,0.9989,0.1202,0.0018
SaltPepper,41.0,0.9988,0.1281,0.0018
SaltPepper,41.97,0.9989,0.1302,0.0018
SaltPepper,41.65,0.9989,0.1206,0.0018
SaltPepper,41.25,0.9987,0.1284,0.0018
SaltPepper,42.12,0.9991,0.1231,0.0018
SaltPepper,41.82,0.9989,0.1175,0.0018
SaltPepper,41.88,0.999,0.1161,0.0018
SaltPepper,41.73,0.9991,0.1201,0.0018
SaltPepper,42.12,0.9991,0.1211,0.0018
SaltPepper,41.31,0.9989,0.1179,0.0018
SaltPepper,41.65,0.999,0.1191,0.0018
SaltPepper,41.09,0.9989,0.1179,0.0018
SaltPepper,40.75,0.9989,0.1171,0.0019
SaltPepper,41.81,0.9991,0.1179,0.0018
SaltPepper,40.66,0.9988,0.1171,0.0018
SaltPepper,41.94,0.999,0.1227,0.0018
SaltPepper,41.89,0.9989,0.117,0.0018
SaltPepper,41.37,0.9988,0.1234,0.0019
SaltPepper,41.86,0.9989,0.1211,0.0018
SaltPepper,41.66,0.9989,0.1206,0.0018
SaltPepper,41.68,0.999,0.1215,0.0018
SaltPepper,41.94,0.9991,0.1203,0.0018
SaltPepper,41.72,0.999,0.1212,0.0018
SaltPepper,41.51,0.9991,0.1175,0.0019
SaltPepper,41.76,0.999,0.1254,0.0018
SaltPepper,41.88,0.999,0.1222,0.0018
SaltPepper,40.98,0.999,0.1144,0.0018
SaltPepper,41.71,0.999,0.1232,0.0018
SaltPepper,41.24,0.999,0.1206,0.0018
SaltPepper,42.02,0.9992,0.115,0.0018
SaltPepper,40.99,0.999,0.1161,0.0018
SaltPepper,41.44,0.9991,0.1174,0.0018
SaltPepper,41.56,0.999,0.1157,0.0018
SaltPepper,41.73,0.9989,0.1243,0.0018
SaltPepper,41.82,0.9989,0.1201,0.0018
SaltPepper,41.92,0.999,0.1216,0.0018
SaltPepper,41.4,0.999,0.1216,0.0018
SaltPepper,40.65,0.999,0.1333,0.0018
SaltPepper,41.55,0.999,0.1202,0.0018
SaltPepper,41.95,0.999,0.1163,0.0018
SaltPepper,42.11,0.999,0.1191,0.0018
SaltPepper,41.6,0.9989,0.1238,0.0018
SaltPepper,40.66,0.9988,0.1172,0.0018
SaltPepper,41.62,0.999,0.1218,0.0018
SaltPepper,41.71,0.999,0.1173,0.0019
SaltPepper,41.81,0.9991,0.1199,0.0018
SaltPepper,41.79,0.999,0.1207,0.0018
SaltPepper,41.82,0.999,0.1188,0.0018
SaltPepper,41.69,0.9991,0.1187,0.0018
SaltPepper,40.68,0.9989,0.118,0.0018
SaltPepper,42.04,0.999,0.1228,0.0018
SaltPepper,41.38,0.999,0.1219,0.0018
SaltPepper,41.3,0.9989,0.1234,0.0018
SaltPepper,41.88,0.999,0.1184,0.0018
SaltPepper,40.55,0.999,0.1131,0.0018
SaltPepper,41.71,0.999,0.12,0.0018
SaltPepper,41.61,0.999,0.1192,0.0018
SaltPepper,41.36,0.999,0.116,0.0018
SaltPepper,41.49,0.9986,0.1274,0.002
SaltPepper,41.74,0.999,0.1204,0.0018
SaltPepper,41.88,0.9988,0.1278,0.0018
SaltPepper,41.84,0.9989,0.1246,0.0018
SaltPepper,41.97,0.999,0.1277,0.0019
SaltPepper,41.76,0.9989,0.1274,0.0018
SaltPepper,41.99,0.999,0.1257,0.0018
SaltPepper,41.89,0.9991,0.1195,0.0018
SaltPepper,41.99,0.999,0.1256,0.0018
SaltPepper,41.93,0.999,0.1214,0.0018
SaltPepper,41.8,0.9988,0.1235,0.0018
SaltPepper,41.87,0.9991,0.1196,0.0018
SaltPepper,41.78,0.9989,0.125,0.0018
SaltPepper,42.0,0.9989,0.1255,0.0018
SaltPepper,41.81,0.9988,0.1265,0.0018
SaltPepper,41.99,0.999,0.1248,0.0018
SaltPepper,41.92,0.9991,0.1206,0.0018
SaltPepper,42.08,0.9988,0.1242,0.0018
SaltPepper,41.78,0.9989,0.1225,0.0018
SaltPepper,42.13,0.9989,0.1242,0.0018
SaltPepper,42.03,0.9988,0.1282,0.0018
SaltPepper,41.73,0.9988,0.1288,0.0018
SaltPepper,42.12,0.9989,0.1244,0.0018
SaltPepper,42.04,0.9988,0.1238,0.0018
SaltPepper,42.06,0.9988,0.1275,0.0018
SaltPepper,41.45,0.9987,0.1215,0.0018
SaltPepper,41.81,0.9989,0.1246,0.0018
SaltPepper,41.78,0.9989,0.1232,0.0018
SaltPepper,41.53,0.9988,0.1308,0.0019
SaltPepper,41.78,0.999,0.1222,0.0018
SaltPepper,41.74,0.9989,0.1226,0.0018
SaltPepper,41.86,0.9991,0.1202,0.0018
SaltPepper,41.45,0.9987,0.1218,0.0018
SaltPepper,41.46,0.9987,0.1308,0.0018
SaltPepper,41.96,0.999,0.1186,0.0018
SaltPepper,42.03,0.9988,0.1243,0.0018
SaltPepper,42.0,0.999,0.1255,0.0018
SaltPepper,42.03,0.999,0.1235,0.0018
SaltPepper,41.79,0.9989,0.1252,0.0018
SaltPepper,41.96,0.9989,0.1255,0.0018
SaltPepper,42.12,0.9989,0.1224,0.0019
SaltPepper,41.73,0.9987,0.1276,0.0019
SaltPepper,41.9,0.9989,0.1245,0.0018
SaltPepper,42.13,0.9989,0.1241,0.0018
SaltPepper,41.76,0.9989,0.124,0.0018
SaltPepper,41.68,0.999,0.123,0.0019
SaltPepper,42.01,0.999,0.1256,0.0018
SaltPepper,42.05,0.9988,0.1277,0.0018
SaltPepper,41.89,0.9988,0.1236,0.0018
SaltPepper,42.01,0.999,0.1254,0.0019
SaltPepper,41.78,0.999,0.1231,0.0018
SaltPepper,42.07,0.9988,0.1273,0.0018
SaltPepper,42.02,0.999,0.1245,0.0018
SaltPepper,41.47,0.9988,0.1307,0.0018
SaltPepper,41.8,0.9989,0.1236,0.0018
SaltPepper,41.76,0.9989,0.1273,0.0018
SaltPepper,42.04,0.9988,0.1281,0.0018
SaltPepper,41.85,0.9989,0.1248,0.0018
SaltPepper,41.33,0.9988,0.1279,0.0018
SaltPepper,41.82,0.9989,0.1271,0.0018
SaltPepper,42.06,0.9988,0.1279,0.0018
SaltPepper,41.93,0.9991,0.1206,0.0018
SaltPepper,41.86,0.9989,0.1245,0.0018
SaltPepper,41.25,0.9987,0.1301,0.0018
SaltPepper,41.9,0.9989,0.1229,0.0018
SaltPepper,42.02,0.999,0.1231,0.0018
SaltPepper,41.83,0.9989,0.1217,0.0018
SaltPepper,41.44,0.9987,0.1219,0.0018
SaltPepper,41.79,0.9988,0.1282,0.0018
SaltPepper,41.75,0.9988,0.1269,0.0018
SaltPepper,41.98,0.9989,0.1198,0.0018
SaltPepper,42.07,0.9988,0.124,0.0018
SaltPepper,41.76,0.9989,0.1274,0.0019
SaltPepper,41.58,0.9987,0.1293,0.0018
SaltPepper,41.78,0.9989,0.127,0.0018
SaltPepper,41.93,0.999,0.1218,0.0018
SaltPepper,41.85,0.9991,0.119,0.0018
SaltPepper,41.64,0.9989,0.1274,0.0018
SaltPepper,41.78,0.9988,0.1286,0.0018
SaltPepper,41.76,0.9989,0.1252,0.0018
SaltPepper,42.04,0.999,0.1235,0.0018
SaltPepper,41.4,0.9988,0.1306,0.0018
SaltPepper,41.8,0.999,0.1224,0.0018
SaltPepper,42.0,0.9988,0.1337,0.0018
SaltPepper,41.8,0.9988,0.127,0.0018
SaltPepper,42.02,0.9989,0.1279,0.0018
SaltPepper,41.43,0.9987,0.122,0.0018
SaltPepper,42.01,0.999,0.127,0.0018
SaltPepper,41.48,0.9988,0.1307,0.0018
SaltPepper,42.02,0.999,0.1241,0.0018
SaltPepper,41.82,0.999,0.1229,0.0019
SaltPepper,41.39,0.9988,0.131,0.0018
SaltPepper,41.88,0.9988,0.1229,0.0018
SaltPepper,41.56,0.9988,0.1301,0.0018
SaltPepper,41.67,0.9989,0.1266,0.0018
SaltPepper,41.95,0.9989,0.1201,0.0018
SaltPepper,41.81,0.9989,0.1221,0.0018
SaltPepper,41.44,0.9988,0.1312,0.0018
SaltPepper,42.13,0.9989,0.1243,0.0018
SaltPepper,41.87,0.9989,0.1202,0.0018
SaltPepper,41.93,0.999,0.1215,0.0018
SaltPepper,41.77,0.9988,0.1272,0.0018
SaltPepper,41.85,0.9989,0.125,0.0018
SaltPepper,41.79,0.999,0.1224,0.0018
SaltPepper,41.93,0.999,0.1216,0.0018
SaltPepper,41.75,0.9989,0.1272,0.0019
SaltPepper,41.79,0.9989,0.1264,0.0018
SaltPepper,41.76,0.9989,0.1273,0.0018
SaltPepper,41.92,0.999,0.1216,0.0018
SaltPepper,41.75,0.9989,0.1272,0.002
SaltPepper,42.02,0.9989,0.1256,0.0018
SaltPepper,41.86,0.9991,0.1192,0.0018
SaltPepper,41.75,0.9987,0.1289,0.0018
SaltPepper,41.93,0.9989,0.1254,0.0018
SaltPepper,41.79,0.9988,0.1268,0.0018
SaltPepper,41.33,0.9988,0.1304,0.0018
SaltPepper,41.81,0.9987,0.1286,0.0018
SaltPepper,42.12,0.9989,0.1242,0.0019
SaltPepper,41.83,0.9989,0.1252,0.0018
SaltPepper,42.13,0.9989,0.124,0.0018
SaltPepper,41.99,0.999,0.1256,0.0019
SaltPepper,42.1,0.9988,0.1271,0.0018
SaltPepper,41.92,0.999,0.1216,0.0018
SaltPepper,41.43,0.9988,0.1306,0.0018
SaltPepper,41.9,0.9989,0.1233,0.0018
SaltPepper,41.88,0.9991,0.12,0.0018
SaltPepper,41.76,0.9987,0.1288,0.0018
SaltPepper,41.76,0.9989,0.1253,0.0019
SaltPepper,42.13,0.9989,0.1222,0.0018
SaltPepper,41.66,0.999,0.1228,0.0018
SaltPepper,42.03,0.9989,0.1269,0.0018
SaltPepper,41.96,0.9989,0.1204,0.0018
SaltPepper,41.76,0.9989,0.1224,0.0018
SaltPepper,41.64,0.999,0.1226,0.0019
SaltPepper,41.9,0.9991,0.1197,0.0018
SaltPepper,41.27,0.9988,0.1288,0.0019
SaltPepper,41.93,0.999,0.1215,0.0018
SaltPepper,41.8,0.9988,0.1269,0.0018
SaltPepper,41.77,0.9989,0.1258,0.0018
SaltPepper,41.65,0.9987,0.1304,0.0018
SaltPepper,42.0,0.9988,0.1333,0.0018
SaltPepper,41.96,0.9988,0.1313,0.0018
SaltPepper,41.83,0.9988,0.1232,0.0018
SaltPepper,41.91,0.9989,0.1211,0.0018
SaltPepper,41.7,0.9989,0.1251,0.0018
SaltPepper,41.51,0.9989,0.1236,0.0018
SaltPepper,41.21,0.9987,0.1242,0.0019
SaltPepper,41.27,0.9987,0.1245,0.0018
SaltPepper,41.06,0.999,0.1167,0.0018
SaltPepper,41.42,0.9989,0.1239,0.0018
SaltPepper,41.11,0.999,0.1166,0.0018
SaltPepper,41.03,0.9988,0.127,0.0018
SaltPepper,41.84,0.9989,0.123,0.0018
SaltPepper,41.95,0.9989,0.1235,0.0018
SaltPepper,41.5,0.9989,0.1211,0.0018
SaltPepper,41.24,0.9988,0.1202,0.0018
SaltPepper,41.75,0.9988,0.1243,0.0018
SaltPepper,41.15,0.9989,0.1192,0.0018
SaltPepper,41.61,0.999,0.1258,0.0018
SaltPepper,41.62,0.999,0.1261,0.0018
SaltPepper,41.91,0.9989,0.1237,0.0018
SaltPepper,42.14,0.9987,0.1227,0.0018
SaltPepper,41.48,0.999,0.1233,0.0018
SaltPepper,41.25,0.999,0.1167,0.0018
SaltPepper,41.94,0.9989,0.1216,0.0019
SaltPepper,40.06,0.9986,0.1202,0.0018
SaltPepper,41.61,0.9988,0.1247,0.0018
SaltPepper,41.94,0.999,0.1213,0.0018
SaltPepper,41.47,0.9989,0.1233,0.0018
SaltPepper,41.6,0.9988,0.1221,0.0018
SaltPepper,41.79,0.9989,0.1198,0.0019
SaltPepper,41.89,0.999,0.123,0.0018
SaltPepper,42.08,0.9989,0.1227,0.0018
SaltPepper,41.4,0.9989,0.1238,0.0018
SaltPepper,41.57,0.9988,0.1247,0.0018
SaltPepper,41.94,0.9988,0.1224,0.0018
SaltPepper,41.24,0.9989,0.1237,0.0018
SaltPepper,41.51,0.9989,0.1243,0.0019
SaltPepper,41.06,0.999,0.1159,0.0018
