Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
Poisson,43.62,0.9925,0.0944,0.0066
Poisson,43.34,0.9861,0.0978,0.0066
Poisson,43.33,0.9816,0.0981,0.0065
Poisson,44.32,0.9909,0.0879,0.0066
Poisson,44.13,0.9898,0.1008,0.0066
Poisson,43.9,0.9903,0.094,0.0066
Poisson,43.96,0.9925,0.0872,0.0066
Poisson,42.3,0.9897,0.1083,0.0065
Poisson,44.15,0.9886,0.0963,0.0065
Poisson,43.63,0.9923,0.0954,0.0065
Poisson,43.77,0.9898,0.0936,0.0065
Poisson,47.15,0.9947,0.0779,0.0066
Poisson,46.2,0.9935,0.0789,0.0066
Poisson,44.67,0.9912,0.0907,0.0065
Poisson,43.95,0.9901,0.0867,0.0066
Poisson,43.11,0.9801,0.0941,0.0065
Poisson,43.95,0.9917,0.0707,0.0066
Poisson,45.86,0.99,0.0817,0.0065
Poisson,45.33,0.9904,0.0838,0.0065
Poisson,45.53,0.9884,0.0863,0.0065
Poisson,43.62,0.9935,0.0829,0.0065
Poisson,43.43,0.9906,0.0955,0.0066
Poisson,45.71,0.994,0.0798,0.0066
Poisson,43.9,0.9899,0.0938,0.0065
Poisson,44.06,0.9935,0.081,0.0066
Poisson,46.02,0.9939,0.0776,0.0066
Poisson,45.99,0.9936,0.0732,0.0066
Poisson,45.32,0.9907,0.0826,0.0065
Poisson,45.22,0.9931,0.0803,0.0065
Poisson,45.61,0.9909,0.0742,0.0066
Poisson,44.44,0.9918,0.0811,0.0065
Poisson,44.4,0.9923,0.0784,0.0065
Poisson,44.25,0.9918,0.0928,0.0065
Poisson,43.07,0.9795,0.0954,0.0065
Poisson,45.44,0.9928,0.0855,0.0065
Poisson,44.51,0.9907,0.088,0.0065
Poisson,44.4,0.9914,0.0912,0.0065
Poisson,44.97,0.9895,0.0911,0.0065
Poisson,45.12,0.9898,0.0874,0.0066
Poisson,45.43,0.9905,0.0774,0.0065
Poisson,44.35,0.9911,0.0891,0.0066
Poisson,44.45,0.9896,0.0935,0.0066
Poisson,42.88,0.979,0.0924,0.0065
Poisson,44.63,0.9909,0.0885,0.0065
Poisson,45.96,0.9887,0.0819,0.0066
Poisson,45.24,0.991,0.0811,0.0065
Poisson,44.88,0.9899,0.0924,0.0066
Poisson,44.89,0.9917,0.0875,0.0065
Poisson,43.97,0.9906,0.0891,0.0068
Poisson,44.87,0.9919,0.0769,0.0066
Poisson,45.4,0.99,0.0822,0.0065
Poisson,45.66,0.9889,0.0844,0.0065
Poisson,46.3,0.9906,0.0705,0.0065
Poisson,45.39,0.9911,0.0779,0.0066
Poisson,43.65,0.99,0.0964,0.0066
Poisson,44.82,0.9904,0.079,0.0065
Poisson,42.3,0.9897,0.0893,0.0065
Poisson,43.15,0.9805,0.0951,0.0065
Poisson,43.45,0.9798,0.1168,0.0065
Poisson,44.05,0.9904,0.0967,0.0065
Poisson,44.42,0.9917,0.0914,0.0065
Poisson,45.3,0.9916,0.0787,0.0065
Poisson,44.21,0.9892,0.0918,0.0065
Poisson,44.61,0.9896,0.0943,0.0065
Poisson,45.27,0.9881,0.0882,0.0065
Poisson,45.81,0.9946,0.0864,0.0066
Poisson,43.47,0.9906,0.0932,0.0065
Poisson,43.92,0.9902,0.0933,0.0065
Poisson,43.76,0.9909,0.074,0.0066
Poisson,45.32,0.993,0.084,0.0065
Poisson,45.64,0.9921,0.0749,0.0065
Poisson,45.07,0.9922,0.0867,0.0065
Poisson,45.38,0.994,0.0776,0.0065
Poisson,44.52,0.9893,0.0927,0.0065
Poisson,46.32,0.9921,0.0676,0.0065
Poisson,46.12,0.9931,0.075,0.0065
Poisson,45.85,0.9906,0.0789,0.0065
Poisson,45.64,0.9914,0.0807,0.0065
Poisson,45.66,0.9909,0.0858,0.0065
Poisson,44.34,0.9902,0.088,0.0065
Poisson,44.4,0.9919,0.0817,0.0065
Poisson,45.37,0.9918,0.0812,0.0065
Poisson,43.22,0.9778,0.119,0.0066
Poisson,46.71,0.9935,0.0759,0.0065
Poisson,44.1,0.9914,0.0904,0.0065
Poisson,45.62,0.9922,0.0748,0.0065
Poisson,43.48,0.9934,0.0841,0.0065
Poisson,44.94,0.9901,0.0872,0.0065
Poisson,44.32,0.9908,0.0837,0.0065
Poisson,43.79,0.9901,0.0944,0.0065
Poisson,44.09,0.9891,0.0932,0.0065
Poisson,43.78,0.9892,0.0962,0.0065
Poisson,45.67,0.9951,0.0675,0.0066
Poisson,45.17,0.9914,0.0818,0.0065
Poisson,43.71,0.99,0.0961,0.0066
Poisson,44.75,0.9936,0.0733,0.0065
Poisson,45.97,0.9947,0.086,0.0065
Poisson,43.86,0.99,0.1002,0.0065
Poisson,43.14,0.98,0.095,0.0066
Poisson,44.12,0.9903,0.0874,0.0065
Poisson,45.27,0.9923,0.0773,0.0065
Poisson,45.34,0.9916,0.0798,0.0065
Poisson,45.82,0.9943,0.0806,0.0066
Poisson,45.33,0.99,0.0812,0.0065
Poisson,43.46,0.9899,0.0986,0.0065
Poisson,44.61,0.9912,0.0854,0.0065
Poisson,43.65,0.9818,0.1139,0.0066
Poisson,46.71,0.9926,0.0619,0.0065
Poisson,44.02,0.9904,0.0883,0.0065
Poisson,43.83,0.989,0.0989,0.0065
Poisson,44.46,0.9913,0.0912,0.0065
Poisson,44.54,0.9855,0.106,0.0066
Poisson,44.47,0.9911,0.0919,0.0065
Poisson,44.01,0.9912,0.0841,0.0065
Poisson,45.11,0.9934,0.0812,0.0065
Poisson,45.53,0.9941,0.0806,0.0066
Poisson,45.06,0.9909,0.0905,0.0065
Poisson,44.14,0.989,0.1003,0.0065
Poisson,45.8,0.9952,0.0852,0.0065
Poisson,45.36,0.9898,0.0844,0.0065
Poisson,44.65,0.9912,0.0906,0.0065
Poisson,43.99,0.9903,0.1007,0.0066
Poisson,43.35,0.992,0.1023,0.0065
Poisson,42.33,0.9896,0.0854,0.0065
Poisson,43.14,0.9894,0.1012,0.0065
Poisson,45.31,0.9896,0.0864,0.0065
Poisson,45.58,0.9925,0.0889,0.0065
Poisson,43.71,0.9905,0.1032,0.0065
Poisson,43.39,0.9899,0.1036,0.0065
Poisson,44.22,0.9927,0.0944,0.0065
Poisson,45.02,0.9896,0.0756,0.0065
Poisson,46.64,0.9952,0.0792,0.0065
Poisson,44.02,0.9909,0.0997,0.0065
Poisson,44.05,0.9922,0.0701,0.0066
Poisson,43.4,0.9918,0.1016,0.0066
Poisson,42.96,0.9893,0.0975,0.0065
Poisson,43.63,0.9905,0.0926,0.0066
Poisson,43.1,0.9918,0.1018,0.0065
Poisson,44.87,0.9911,0.0976,0.0066
Poisson,43.27,0.9917,0.0989,0.0065
Poisson,42.72,0.9902,0.1049,0.0065
Poisson,43.75,0.9911,0.0882,0.0065
Poisson,44.19,0.9897,0.1016,0.0066
Poisson,44.1,0.9892,0.0983,0.0066
Poisson,44.82,0.9913,0.0998,0.0065
Poisson,43.2,0.9925,0.0989,0.0066
Poisson,43.15,0.9892,0.1079,0.0066
Poisson,44.89,0.9888,0.0901,0.0065
Poisson,42.68,0.9905,0.1203,0.0066
Poisson,45.25,0.9921,0.0868,0.0066
Poisson,42.34,0.9893,0.0844,0.0066
Poisson,43.12,0.9914,0.1016,0.0065
Poisson,44.73,0.9921,0.0938,0.0066
Poisson,43.7,0.9907,0.1029,0.0065
Poisson,43.63,0.9914,0.0993,0.0065
Poisson,44.0,0.9902,0.1019,0.0066
Poisson,44.87,0.989,0.0909,0.0066
Poisson,45.66,0.9913,0.0863,0.0066
Poisson,44.4,0.9932,0.0894,0.0066
Poisson,44.63,0.9912,0.0988,0.0065
Poisson,43.37,0.9901,0.0997,0.0065
Poisson,42.75,0.9932,0.0991,0.0065
Poisson,44.67,0.9895,0.0951,0.0066
Poisson,44.09,0.9909,0.0955,0.0065
Poisson,44.0,0.9909,0.0947,0.0065
Poisson,45.11,0.9938,0.0898,0.0065
Poisson,44.8,0.9929,0.0861,0.0065
Poisson,43.63,0.9903,0.1038,0.0065
Poisson,43.15,0.9895,0.1061,0.0065
Poisson,44.38,0.9937,0.0848,0.0065
Poisson,43.57,0.9907,0.1042,0.0065
Poisson,44.07,0.9899,0.1004,0.0065
Poisson,42.65,0.9926,0.1015,0.0065
Poisson,44.51,0.9918,0.0956,0.0065
Poisson,44.31,0.9931,0.0943,0.0065
Poisson,43.01,0.9916,0.1038,0.0065
Poisson,45.14,0.9925,0.0798,0.0065
Poisson,45.55,0.9939,0.0845,0.0065
Poisson,43.96,0.9918,0.0977,0.0066
Poisson,44.88,0.9903,0.0841,0.0066
Poisson,43.65,0.9913,0.0763,0.0066
Poisson,45.02,0.9929,0.0916,0.0066
Poisson,43.73,0.9904,0.1007,0.0065
Poisson,44.79,0.9911,0.0987,0.0066
Poisson,44.77,0.9932,0.0982,0.0066
Poisson,43.65,0.991,0.1032,0.0066
Poisson,43.63,0.99,0.1031,0.0066
Poisson,44.07,0.989,0.0982,0.0065
Poisson,43.86,0.9904,0.0803,0.0066
Poisson,44.29,0.9916,0.0992,0.0066
Poisson,42.81,0.9903,0.0995,0.0066
Poisson,44.4,0.9891,0.095,0.0066
Poisson,44.97,0.9906,0.0854,0.0065
Poisson,43.78,0.9903,0.1003,0.0065
Poisson,43.64,0.9933,0.0973,0.0066
Poisson,44.45,0.9929,0.0952,0.0065
Poisson,44.15,0.9931,0.0955,0.0065
Poisson,43.87,0.9924,0.0964,0.0065
Poisson,44.77,0.9894,0.0945,0.0065
Poisson,43.2,0.9912,0.1019,0.0065
Poisson,43.61,0.9903,0.103,0.0066
Poisson,44.22,0.9909,0.1004,0.0066
Poisson,44.1,0.9924,0.0976,0.0066
Poisson,43.82,0.9904,0.1001,0.0066
Poisson,43.78,0.9897,0.0969,0.0066
Poisson,43.45,0.9911,0.0778,0.0066
Poisson,45.01,0.9898,0.0965,0.0066
Poisson,43.14,0.9915,0.1007,0.0066
Poisson,41.96,0.9891,0.0843,0.0066
Poisson,43.87,0.9904,0.0957,0.0066
Poisson,44.09,0.9924,0.0981,0.0066
Poisson,43.84,0.9908,0.1016,0.0066
Poisson,44.71,0.9916,0.0955,0.0066
Poisson,43.24,0.9915,0.1003,0.0065
Poisson,43.53,0.9898,0.0976,0.0066
Poisson,44.99,0.9939,0.0929,0.0066
Poisson,44.13,0.9908,0.098,0.0065
Poisson,44.47,0.9918,0.0944,0.0065
Poisson,45.0,0.9893,0.0985,0.0066
Poisson,44.63,0.9914,0.0977,0.0065
Poisson,43.78,0.9901,0.0994,0.0066
Poisson,45.53,0.9906,0.0834,0.0065
Poisson,43.18,0.9909,0.1014,0.0066
Poisson,45.32,0.9916,0.0875,0.0065
Poisson,43.78,0.991,0.0993,0.0066
Poisson,43.29,0.9884,0.096,0.0066
Poisson,43.34,0.9903,0.1047,0.0065
Poisson,45.45,0.9935,0.0908,0.0066
Poisson,44.66,0.9933,0.0995,0.0066
Poisson,45.24,0.9916,0.0875,0.0065
Poisson,44.35,0.9959,0.081,0.0066
Poisson,43.33,0.9911,0.0996,0.0065
Poisson,44.14,0.9902,0.0992,0.0065
Poisson,44.23,0.9903,0.0942,0.0065
Poisson,43.28,0.994,0.0945,0.0065
Poisson,42.99,0.9865,0.1034,0.0065
Poisson,43.56,0.9942,0.0893,0.0065
Poisson,44.62,0.9902,0.0928,0.0065
Poisson,44.18,0.9925,0.0898,0.0066
Poisson,44.05,0.9915,0.1024,0.0066
Poisson,43.65,0.995,0.0971,0.0065
Poisson,43.39,0.9943,0.094,0.0065
Poisson,43.73,0.991,0.0994,0.0065
Poisson,44.55,0.9902,0.0931,0.0065
Poisson,44.93,0.9906,0.0866,0.0065
Poisson,43.05,0.9915,0.0944,0.0065
Poisson,42.84,0.9915,0.091,0.0066
Poisson,44.2,0.9905,0.0934,0.0065
Poisson,43.95,0.9832,0.0942,0.0065
Poisson,43.08,0.9855,0.101,0.0065
Poisson,44.62,0.9916,0.0904,0.0066
Poisson,42.15,0.9957,0.0999,0.0065
Poisson,43.63,0.9854,0.0998,0.0066
Poisson,43.23,0.9923,0.0984,0.0065
Poisson,45.21,0.9906,0.091,0.0065
Poisson,41.77,0.997,0.0923,0.0065
Poisson,43.11,0.9968,0.0925,0.0065
Poisson,44.56,0.9909,0.0928,0.0066
Poisson,43.46,0.9941,0.0894,0.0065
Poisson,44.71,0.9884,0.0881,0.0065
Poisson,43.14,0.9962,0.0933,0.0065
Poisson,44.46,0.9899,0.0937,0.0066
Poisson,45.45,0.9916,0.0882,0.0065
Poisson,42.67,0.9846,0.1043,0.0065
Poisson,45.05,0.992,0.0829,0.0066
Poisson,42.73,0.9918,0.0908,0.0065
Poisson,44.35,0.9871,0.1006,0.0066
Poisson,44.72,0.9918,0.0893,0.0066
Poisson,44.59,0.9889,0.0921,0.0065
Poisson,47.04,0.9931,0.0684,0.0068
Poisson,43.09,0.9961,0.094,0.0065
Poisson,43.44,0.9941,0.0934,0.0065
Poisson,44.14,0.9918,0.0802,0.0066
Poisson,42.96,0.9909,0.0985,0.0065
Poisson,42.66,0.9847,0.104,0.0065
Poisson,42.58,0.9938,0.091,0.0065
Poisson,43.22,0.9924,0.0984,0.0065
Poisson,43.59,0.9952,0.0942,0.0066
Poisson,41.74,0.997,0.0921,0.0066
Poisson,42.66,0.9847,0.1038,0.0065
Poisson,45.16,0.99,0.0925,0.0065
Poisson,44.14,0.9926,0.0903,0.0065
Poisson,43.06,0.992,0.0969,0.0065
Poisson,43.72,0.991,0.0997,0.0065
Poisson,44.33,0.9912,0.0915,0.0065
Poisson,43.64,0.9838,0.0997,0.0065
Poisson,44.35,0.9871,0.1004,0.0066
Poisson,44.59,0.992,0.0889,0.0065
Poisson,42.67,0.9844,0.1042,0.0066
Poisson,43.15,0.9919,0.0932,0.0065
Poisson,46.59,0.9932,0.0685,0.0065
Poisson,43.35,0.9915,0.0903,0.0065
Poisson,42.69,0.9845,0.1032,0.0065
Poisson,44.64,0.9922,0.0875,0.0065
Poisson,43.85,0.9954,0.0932,0.0065
Poisson,43.6,0.9876,0.0928,0.0065
Poisson,43.46,0.9942,0.0934,0.0065
Poisson,43.1,0.9917,0.0945,0.0065
Poisson,43.52,0.9853,0.0996,0.0066
Poisson,43.22,0.9941,0.0907,0.0066
Poisson,45.05,0.9902,0.0911,0.0066
Poisson,46.96,0.993,0.069,0.0065
Poisson,44.01,0.9924,0.0849,0.0065
Poisson,44.09,0.9919,0.0995,0.0065
Poisson,43.93,0.99,0.095,0.0065
Poisson,44.48,0.9897,0.0948,0.0065
Poisson,43.24,0.9903,0.0967,0.0065
Poisson,43.01,0.9913,0.0953,0.0065
Poisson,46.98,0.9931,0.069,0.0065
Poisson,42.89,0.9914,0.0914,0.0066
Poisson,43.11,0.9916,0.0945,0.0065
Poisson,43.54,0.9908,0.1016,0.0065
Poisson,43.85,0.9903,0.1021,0.0065
Poisson,44.45,0.9925,0.0928,0.0065
Poisson,44.05,0.9925,0.09,0.0065
Poisson,43.53,0.9852,0.1004,0.0066
Poisson,43.9,0.9833,0.0945,0.0065
Poisson,42.18,0.9957,0.0998,0.0065
Poisson,43.72,0.9953,0.0933,0.0066
Poisson,43.19,0.9901,0.0981,0.0066
Poisson,44.02,0.9917,0.0814,0.0066
Poisson,45.01,0.9903,0.091,0.0065
Poisson,44.99,0.9924,0.0793,0.0066
Poisson,43.19,0.9902,0.0977,0.0065
Poisson,42.13,0.9957,0.1001,0.0065
Poisson,42.95,0.9915,0.0906,0.0066
Poisson,43.24,0.9849,0.1012,0.0065
Poisson,43.26,0.994,0.0946,0.0065
Poisson,42.82,0.987,0.1034,0.0065
Poisson,44.66,0.9918,0.0856,0.0065
Poisson,42.91,0.9873,0.0998,0.0065
Poisson,46.2,0.9923,0.0758,0.0066
Poisson,43.18,0.9962,0.0936,0.0065
Poisson,44.16,0.9918,0.0993,0.0065
Poisson,43.15,0.9916,0.0941,0.0065
Poisson,43.73,0.9858,0.0978,0.0065
Poisson,43.17,0.9962,0.0938,0.0065
Poisson,43.29,0.9849,0.1023,0.0066
Poisson,43.66,0.9953,0.0971,0.0065
Poisson,43.47,0.9942,0.0895,0.0065
Poisson,43.07,0.9914,0.0892,0.0066
Poisson,43.16,0.9873,0.0998,0.0065
Poisson,44.56,0.9876,0.0886,0.0065
Poisson,42.73,0.9844,0.1039,0.0066
Poisson,43.18,0.9901,0.0981,0.0066
Poisson,44.08,0.9917,0.1019,0.0072
Poisson,44.38,0.9915,0.0912,0.0066
Poisson,41.75,0.9969,0.0917,0.0066
Poisson,43.49,0.9907,0.1013,0.0065
Poisson,43.49,0.9899,0.1043,0.0066
Poisson,45.22,0.9913,0.0905,0.0066
Poisson,44.1,0.9924,0.0902,0.0066
Poisson,43.57,0.9832,0.0986,0.0066
Poisson,43.52,0.9837,0.099,0.0066
Poisson,43.17,0.9899,0.0971,0.0066
Poisson,42.69,0.9871,0.1043,0.0066
Poisson,43.5,0.9941,0.0891,0.0066
Poisson,42.68,0.9845,0.1041,0.0065
Poisson,43.22,0.9899,0.097,0.0065
Poisson,43.27,0.9874,0.0942,0.0065
Poisson,45.27,0.991,0.0905,0.0066
Poisson,41.73,0.997,0.0924,0.0065
Poisson,44.96,0.9903,0.087,0.0065
Poisson,43.94,0.9831,0.0939,0.0066
Poisson,42.97,0.9911,0.0976,0.0065
Poisson,45.01,0.9924,0.0792,0.0066
Poisson,44.0,0.9924,0.0829,0.0066
Poisson,43.03,0.9914,0.0952,0.0065
Poisson,43.05,0.9918,0.0973,0.0065
Poisson,43.17,0.9967,0.0921,0.0071
Poisson,46.67,0.9934,0.0693,0.0067
Poisson,43.18,0.9917,0.0905,0.0067
Poisson,44.67,0.9916,0.0903,0.0066
Poisson,44.04,0.9916,0.0972,0.007
Poisson,44.38,0.9925,0.0943,0.0072
Poisson,43.13,0.9963,0.0931,0.0066
Poisson,43.71,0.991,0.0997,0.0066
Poisson,43.24,0.9901,0.0965,0.0065
Poisson,44.54,0.9853,0.0862,0.0072
Poisson,45.83,0.9867,0.0708,0.0065
Poisson,45.47,0.9869,0.0917,0.0066
Poisson,44.89,0.9909,0.0834,0.0066
Poisson,45.02,0.9865,0.0846,0.0065
Poisson,45.13,0.9907,0.0885,0.0066
Poisson,44.21,0.9875,0.093,0.0065
Poisson,45.24,0.9865,0.0921,0.0065
Poisson,44.73,0.988,0.0884,0.0065
Poisson,44.97,0.9907,0.0867,0.0066
Poisson,45.8,0.9891,0.0831,0.0066
Poisson,45.49,0.9886,0.0818,0.0065
Poisson,45.69,0.9892,0.0842,0.0069
Poisson,45.85,0.9873,0.0877,0.0066
Poisson,45.4,0.9876,0.0874,0.0066
Poisson,45.79,0.987,0.0511,0.0065
Poisson,43.83,0.9849,0.0919,0.007
Poisson,45.98,0.9876,0.0672,0.0066
Poisson,44.51,0.9886,0.0807,0.0066
Poisson,44.61,0.988,0.092,0.0066
Poisson,43.85,0.9913,0.0991,0.0065
Poisson,46.16,0.9893,0.0806,0.0068
Poisson,44.19,0.9905,0.0957,0.0067
Poisson,45.54,0.9883,0.0831,0.0065
Poisson,44.6,0.9916,0.0918,0.0065
Poisson,44.03,0.9873,0.092,0.0065
Poisson,44.63,0.9846,0.0935,0.0065
Poisson,44.88,0.9891,0.0939,0.0065
Poisson,45.99,0.9885,0.0653,0.0068
Poisson,45.77,0.9869,0.0735,0.0066
Poisson,44.46,0.9879,0.0843,0.0066
Poisson,43.88,0.9915,0.0996,0.0065
Poisson,44.93,0.987,0.0933,0.0065
Poisson,43.81,0.984,0.0968,0.0066
Poisson,44.49,0.9877,0.0883,0.007
Poisson,45.71,0.9879,0.0811,0.0066
Poisson,45.2,0.9898,0.0943,0.0066
Poisson,46.7,0.9869,0.0447,0.0071
Poisson,45.42,0.9878,0.0884,0.0076
Poisson,45.06,0.994,0.0962,0.0066
Poisson,45.65,0.9888,0.0866,0.0068
Poisson,45.37,0.9884,0.0764,0.0075
Poisson,45.85,0.987,0.0724,0.0065
Poisson,44.89,0.9876,0.0911,0.0065
Poisson,44.16,0.9868,0.0934,0.0065
Poisson,44.78,0.9896,0.0952,0.0065
Poisson,45.27,0.9872,0.0884,0.0065
Poisson,45.89,0.9898,0.0671,0.0065
Poisson,44.3,0.9885,0.0982,0.0065
Poisson,44.74,0.9836,0.0612,0.0065
Poisson,46.4,0.9888,0.0728,0.0065
Poisson,45.44,0.9886,0.0792,0.0065
Poisson,45.56,0.9857,0.0701,0.0065
Poisson,44.36,0.9876,0.0939,0.0065
Poisson,45.66,0.9892,0.0797,0.0064
Poisson,46.09,0.9892,0.0829,0.0065
Poisson,45.95,0.989,0.0756,0.0064
Poisson,45.48,0.9887,0.0836,0.0065
Poisson,46.28,0.9915,0.0864,0.0065
Poisson,45.3,0.9867,0.0841,0.0065
Poisson,46.09,0.9896,0.0789,0.0065
Poisson,44.36,0.9857,0.0898,0.0065
Poisson,44.64,0.9874,0.0899,0.0065
Poisson,43.46,0.9886,0.0851,0.0065
Poisson,46.03,0.9841,0.0506,0.0065
Poisson,45.07,0.9886,0.0861,0.0065
Poisson,44.72,0.9865,0.094,0.0065
Poisson,44.62,0.9913,0.0892,0.0064
Poisson,45.42,0.9835,0.0662,0.0065
Poisson,44.97,0.9914,0.0875,0.0065
Poisson,45.12,0.9829,0.0721,0.0065
Poisson,45.03,0.9894,0.0946,0.0065
Poisson,44.27,0.99,0.0802,0.0065
Poisson,44.89,0.9877,0.0948,0.0064
Poisson,45.88,0.9888,0.0752,0.0065
Poisson,44.51,0.9867,0.0887,0.0064
Poisson,44.65,0.9915,0.0983,0.0065
Poisson,46.42,0.9901,0.0696,0.0065
Poisson,45.38,0.9897,0.0556,0.0065
Poisson,44.72,0.9909,0.086,0.0065
Poisson,44.69,0.9883,0.0858,0.0065
Poisson,44.56,0.9909,0.1001,0.0065
Poisson,44.12,0.9919,0.0964,0.0065
Poisson,46.37,0.9896,0.0666,0.0065
Poisson,45.65,0.9875,0.0797,0.0065
Poisson,43.61,0.9891,0.0919,0.0065
Poisson,44.97,0.9889,0.0957,0.0065
Poisson,46.64,0.9866,0.0428,0.0065
Poisson,44.65,0.9852,0.0814,0.0065
Poisson,44.24,0.9864,0.0915,0.0064
Poisson,46.14,0.9888,0.0834,0.0065
Poisson,44.62,0.9904,0.0881,0.0065
Poisson,44.61,0.9858,0.0941,0.0064
Poisson,43.62,0.9891,0.0931,0.0065
Poisson,44.29,0.9873,0.1012,0.0065
Poisson,44.18,0.9854,0.0933,0.0065
Poisson,45.54,0.9868,0.0793,0.0065
Poisson,44.64,0.9909,0.09,0.0065
Poisson,44.79,0.9896,0.0903,0.0065
Poisson,43.94,0.9914,0.0992,0.0065
SaltPepper,43.25,0.9994,0.0807,0.0064
SaltPepper,43.25,0.9993,0.0798,0.0064
SaltPepper,43.19,0.9993,0.0807,0.0064
SaltPepper,43.04,0.9993,0.0842,0.0071
SaltPepper,42.67,0.9993,0.0879,0.0068
SaltPepper,43.22,0.9993,0.0821,0.0065
SaltPepper,43.55,0.9994,0.08,0.0064
SaltPepper,43.15,0.9995,0.0799,0.0064
SaltPepper,42.52,0.999,0.0864,0.0064
SaltPepper,43.44,0.9992,0.0923,0.0065
SaltPepper,43.99,0.9993,0.082,0.0066
SaltPepper,43.37,0.9993,0.0844,0.0064
SaltPepper,43.12,0.9993,0.0818,0.0065
SaltPepper,42.08,0.9992,0.0874,0.0064
SaltPepper,43.09,0.9993,0.0841,0.0064
SaltPepper,42.76,0.9991,0.0834,0.0064
SaltPepper,42.63,0.9993,0.0798,0.007
SaltPepper,43.45,0.9992,0.087,0.0064
SaltPepper,42.7,0.9993,0.089,0.0064
SaltPepper,43.02,0.9994,0.0827,0.0064
SaltPepper,42.78,0.9993,0.0837,0.0064
SaltPepper,43.18,0.9992,0.0885,0.0064
SaltPepper,43.54,0.9992,0.087,0.0065
SaltPepper,43.44,0.9993,0.0841,0.0064
SaltPepper,44.01,0.9993,0.0827,0.0064
SaltPepper,41.81,0.9991,0.0877,0.0065
SaltPepper,44.23,0.9994,0.0809,0.0064
SaltPepper,43.49,0.9994,0.0831,0.0064
SaltPepper,42.64,0.9992,0.0845,0.0064
SaltPepper,42.81,0.9992,0.0869,0.0065
SaltPepper,42.47,0.9993,0.0886,0.0065
SaltPepper,43.0,0.9993,0.0814,0.0065
SaltPepper,42.69,0.9994,0.0813,0.0065
SaltPepper,43.03,0.9993,0.0838,0.0065
SaltPepper,43.45,0.9992,0.0872,0.0064
SaltPepper,43.3,0.9994,0.0803,0.0064
SaltPepper,42.94,0.9992,0.0861,0.0064
SaltPepper,42.41,0.9993,0.0882,0.0064
SaltPepper,43.1,0.9994,0.0816,0.0065
SaltPepper,43.29,0.9993,0.0869,0.0064
SaltPepper,43.52,0.9994,0.0829,0.0071
SaltPepper,43.15,0.9994,0.0809,0.0065
SaltPepper,42.5,0.9992,0.0843,0.0064
SaltPepper,43.36,0.9992,0.0882,0.0065
SaltPepper,44.18,0.9993,0.0823,0.0065
SaltPepper,42.0,0.9991,0.0865,0.0064
SaltPepper,42.63,0.9993,0.09,0.0064
SaltPepper,42.63,0.9991,0.0817,0.0065
SaltPepper,42.88,0.9993,0.0813,0.0074
SaltPepper,44.05,0.9991,0.0817,0.0064
SaltPepper,43.18,0.9993,0.0826,0.0064
SaltPepper,43.56,0.9994,0.0828,0.0065
SaltPepper,42.59,0.9992,0.08,0.0064
SaltPepper,41.6,0.9991,0.0799,0.0064
SaltPepper,43.28,0.9993,0.0902,0.0065
SaltPepper,42.62,0.9993,0.0861,0.0067
SaltPepper,43.65,0.9993,0.0866,0.0081
SaltPepper,42.43,0.9989,0.088,0.0065
SaltPepper,42.8,0.9993,0.084,0.0064
SaltPepper,43.15,0.9994,0.0806,0.0064
SaltPepper,42.12,0.9991,0.0825,0.0064
SaltPepper,43.45,0.9993,0.0845,0.0065
SaltPepper,43.16,0.9994,0.0799,0.0067
SaltPepper,43.98,0.9994,0.0807,0.0064
SaltPepper,43.15,0.9994,0.0841,0.0064
SaltPepper,42.12,0.9989,0.0883,0.0065
SaltPepper,43.18,0.9992,0.0873,0.0064
SaltPepper,42.33,0.9992,0.0808,0.0064
SaltPepper,43.24,0.9992,0.0838,0.0065
SaltPepper,42.96,0.9993,0.0819,0.0064
SaltPepper,43.21,0.9993,0.0879,0.0064
SaltPepper,43.52,0.9994,0.0832,0.0065
SaltPepper,43.28,0.9995,0.0789,0.0064
SaltPepper,43.15,0.9994,0.0806,0.0065
SaltPepper,43.3,0.9992,0.0835,0.0064
SaltPepper,43.75,0.9992,0.0888,0.0066
SaltPepper,43.1,0.9993,0.0836,0.0063
SaltPepper,42.91,0.9993,0.0871,0.0063
SaltPepper,43.36,0.999,0.0872,0.0063
SaltPepper,42.76,0.9994,0.0811,0.0063
SaltPepper,43.33,0.9994,0.0797,0.0063
SaltPepper,43.89,0.9994,0.0827,0.0063
SaltPepper,43.64,0.9993,0.0835,0.0063
SaltPepper,41.97,0.9989,0.0869,0.0064
SaltPepper,43.49,0.9993,0.0873,0.0063
SaltPepper,43.2,0.9993,0.0863,0.0063
SaltPepper,43.3,0.9993,0.0853,0.0063
SaltPepper,44.09,0.9994,0.0816,0.0063
SaltPepper,43.3,0.9994,0.0825,0.0063
SaltPepper,43.26,0.9994,0.08,0.0063
SaltPepper,42.86,0.9993,0.0852,0.0063
SaltPepper,43.16,0.9992,0.0826,0.0063
SaltPepper,42.86,0.9992,0.0882,0.0064
SaltPepper,43.45,0.9993,0.0864,0.0063
SaltPepper,41.88,0.9991,0.0863,0.0063
SaltPepper,43.28,0.9994,0.0797,0.0063
SaltPepper,42.26,0.9991,0.0794,0.0063
SaltPepper,42.79,0.9993,0.0854,0.0063
SaltPepper,43.17,0.9994,0.0801,0.0063
